dog_id,visit_date,tests,medications,antibiotics,antiprurtics,topicals,otics,nutritionals
12977,2020-09-18 10:58:26+00:00,0,3,1,1,1,0,0
12977,2020-07-20 14:56:17+00:00,0,2,1,1,0,0,0
12977,2019-10-14 15:29:30+00:00,0,3,1,1,1,0,0
12977,2019-01-17 16:20:58+00:00,0,1,0,0,1,0,0
12977,2020-04-04 08:11:27+00:00,0,1,0,1,0,0,0
12977,2021-08-23 08:02:47+00:00,0,2,0,1,1,0,0
12977,2019-01-31 17:30:48+00:00,0,0,0,0,0,0,0
12977,2019-05-06 07:54:41+00:00,0,0,0,0,0,0,0
12977,2020-06-05 10:34:22+00:00,0,2,1,1,0,0,0
13631,2020-09-20 16:01:09+00:00,0,1,0,1,0,0,0
13631,2020-12-18 08:31:58+00:00,0,1,0,1,0,0,0
13631,2019-03-05 15:26:25+00:00,0,1,0,1,0,0,0
13631,2021-01-26 08:33:45+00:00,0,0,0,0,0,0,0
13631,2019-11-27 11:02:34+00:00,0,3,1,2,0,0,0
20948,2020-09-21 09:09:23+00:00,0,3,1,1,0,1,0
20948,2019-08-14 15:33:29+00:00,0,2,0,2,0,0,0
20948,2019-03-26 17:31:30+00:00,0,2,0,2,0,0,0
20948,2021-09-10 08:19:19+00:00,0,0,0,0,0,0,0
20948,2019-02-02 16:44:24+00:00,0,2,0,2,0,0,0
20948,2019-11-30 16:03:00+00:00,0,1,0,1,0,0,0
20948,2020-03-16 09:56:09+00:00,0,1,0,1,0,0,0
20948,2020-12-01 16:51:48+00:00,0,4,0,3,1,0,0
3360,2020-09-21 14:24:57+00:00,0,1,0,1,0,0,0
3360,2021-03-26 09:50:25+00:00,0,1,0,1,0,0,0
3360,2020-04-26 10:29:21+00:00,0,1,0,1,0,0,0
3360,2021-05-30 10:45:47+00:00,0,2,1,1,0,0,0
3360,2019-04-14 11:06:51+00:00,0,1,1,0,0,0,0
3360,2019-09-23 15:56:11+00:00,0,1,1,0,0,0,0
3360,2020-08-05 09:28:18+00:00,0,1,1,0,0,1,0
17692,2020-09-22 09:04:46+00:00,0,0,0,0,0,0,0
13512,2020-09-25 15:56:04+00:00,0,2,0,2,0,0,0
13512,2019-08-01 09:31:50+00:00,0,4,2,2,0,1,0
5770,2020-09-26 08:38:05+00:00,0,0,0,0,0,0,0
5770,2020-07-04 09:43:47+00:00,0,1,1,0,0,0,0
5770,2021-04-26 09:33:17+00:00,0,0,0,0,0,0,0
15931,2020-09-26 08:02:16+00:00,0,1,0,0,1,0,0
10484,2020-09-27 09:49:34+00:00,0,0,0,0,0,0,0
10484,2019-10-23 11:42:09+00:00,0,3,2,0,1,1,0
9276,2020-09-27 11:15:37+00:00,0,0,0,0,0,0,0
9276,2021-07-05 07:54:24+00:00,0,0,0,0,0,0,0
21057,2020-09-29 09:48:04+00:00,0,1,1,0,0,0,0
21057,2020-06-20 12:10:22+00:00,0,1,1,0,0,0,0
21057,2020-09-19 09:14:23+00:00,0,2,0,2,0,0,0
21057,2019-12-08 11:45:35+00:00,0,0,0,0,0,0,0
21057,2019-06-18 08:41:06+00:00,0,0,0,0,0,0,0
20629,2020-09-29 06:58:30+00:00,0,0,0,0,0,0,0
20629,2019-07-08 06:54:30+00:00,0,0,0,0,0,0,0
20629,2019-05-03 07:51:05+00:00,0,0,0,0,0,0,0
20629,2020-03-03 08:03:59+00:00,0,2,0,0,2,0,0
20629,2021-08-16 07:16:01+00:00,0,0,0,0,0,0,0
20629,2020-06-20 17:16:07+00:00,0,2,0,2,0,0,0
9258,2020-10-01 11:28:33+00:00,0,1,0,0,1,0,0
9258,2020-03-23 08:12:04+00:00,0,1,0,0,1,0,0
11518,2020-10-01 08:59:06+00:00,0,1,1,0,0,0,0
11518,2020-08-11 17:42:04+00:00,0,3,1,1,1,1,0
2992,2020-10-05 16:34:37+00:00,0,4,2,2,0,0,0
2992,2019-12-27 10:03:51+00:00,0,2,2,0,0,0,0
2992,2021-08-13 08:14:39+00:00,0,2,0,2,0,0,0
2992,2019-09-25 17:52:12+00:00,0,1,1,0,0,0,0
2992,2019-08-30 09:37:52+00:00,0,0,0,0,0,0,0
2992,2019-05-19 11:31:38+00:00,0,0,0,0,0,0,0
2992,2021-09-23 15:51:38+00:00,0,5,2,3,0,1,0
2992,2019-01-13 15:41:53+00:00,0,0,0,0,0,0,0
10028,2020-10-06 09:49:19+00:00,0,3,2,1,0,1,0
10028,2019-12-02 12:31:40+00:00,0,1,1,0,0,0,0
637,2020-10-07 09:01:35+00:00,0,1,0,1,0,0,0
637,2019-09-04 16:59:17+00:00,0,1,0,1,0,0,0
637,2019-02-06 15:59:11+00:00,0,0,0,0,0,0,0
637,2019-07-03 10:07:24+00:00,0,1,0,1,0,0,0
637,2020-01-29 10:25:47+00:00,0,0,0,0,0,0,0
637,2020-12-15 15:50:11+00:00,0,3,0,3,0,0,0
637,2019-01-11 11:03:07+00:00,0,1,0,1,0,0,0
637,2020-01-27 08:01:35+00:00,0,2,0,1,0,0,1
637,2019-04-24 10:17:39+00:00,0,2,0,1,1,0,0
637,2020-05-18 15:56:25+00:00,0,1,0,1,0,0,0
8372,2020-10-08 15:36:54+00:00,0,0,0,0,0,0,0
8372,2019-06-16 13:01:31+00:00,0,2,0,1,0,0,1
8372,2019-04-21 13:11:01+00:00,0,2,0,1,0,0,1
8372,2019-09-13 15:11:57+00:00,0,3,0,1,1,0,1
8372,2019-07-14 12:55:51+00:00,0,1,0,1,0,0,0
8372,2020-10-23 16:51:08+00:00,0,1,0,0,0,0,1
8372,2020-02-17 14:09:45+00:00,0,0,0,0,0,0,0
8372,2020-09-16 14:34:19+00:00,0,1,0,0,1,0,0
8372,2020-01-12 12:49:34+00:00,0,4,0,1,1,0,2
8372,2019-01-27 13:55:43+00:00,0,1,0,1,0,0,0
8372,2020-02-09 13:02:16+00:00,0,1,0,1,0,0,0
8372,2020-11-15 09:27:41+00:00,0,0,0,0,0,0,0
8372,2021-02-21 14:03:47+00:00,0,3,0,3,0,0,0
8372,2021-05-10 09:35:53+00:00,0,1,1,0,0,0,0
8372,2019-05-19 13:00:27+00:00,0,1,0,1,0,0,0
6460,2020-10-09 08:06:09+00:00,0,2,0,2,0,0,0
6460,2021-04-30 07:55:57+00:00,0,2,0,2,0,0,0
6460,2021-02-02 14:52:53+00:00,0,1,0,1,0,0,0
6460,2019-09-28 09:25:09+00:00,0,2,1,0,1,0,0
6460,2019-06-11 15:30:29+00:00,0,2,1,0,1,0,0
6460,2019-08-03 15:50:38+00:00,0,1,1,0,0,0,0
6460,2020-02-14 09:30:30+00:00,0,0,0,0,0,0,0
6460,2019-05-10 13:24:55+00:00,0,5,1,2,2,0,0
6460,2020-09-03 08:30:12+00:00,0,3,0,2,0,1,0
1302,2020-10-10 14:16:05+00:00,0,3,1,2,0,1,0
1302,2020-05-16 15:04:22+00:00,0,1,1,0,0,0,0
184,2020-10-12 15:29:57+00:00,0,3,0,2,1,0,0
184,2021-06-13 11:04:51+00:00,0,0,0,0,0,0,0
184,2020-07-31 11:00:19+00:00,0,1,0,1,0,0,0
13994,2020-10-14 08:05:45+00:00,0,0,0,0,0,0,0
13994,2020-03-01 09:08:38+00:00,0,0,0,0,0,0,0
13994,2021-09-26 14:38:19+00:00,0,2,1,0,0,2,0
13994,2020-11-25 08:06:11+00:00,0,3,1,1,0,2,0
13994,2020-09-25 08:05:14+00:00,0,2,1,0,0,1,1
8928,2020-10-16 13:53:57+00:00,0,4,2,2,0,2,0
8928,2020-01-03 10:00:14+00:00,0,0,0,0,0,0,0
8928,2019-12-20 10:52:50+00:00,0,1,1,0,0,1,0
8928,2019-07-31 15:52:11+00:00,0,4,0,3,1,0,0
8928,2019-03-05 09:59:36+00:00,0,3,1,0,1,0,1
8928,2020-04-30 09:40:09+00:00,0,2,0,2,0,0,0
8928,2020-07-08 10:52:02+00:00,0,1,1,0,0,1,0
3752,2020-10-17 08:59:43+00:00,0,0,0,0,0,0,0
3752,2020-11-06 09:38:12+00:00,0,0,0,0,0,0,0
3752,2021-04-06 08:46:03+00:00,0,3,0,3,0,0,0
3752,2019-10-08 07:21:43+00:00,0,0,0,0,0,0,0
3752,2019-05-16 16:40:48+00:00,0,2,1,0,1,0,0
3752,2019-01-12 09:13:33+00:00,0,1,1,0,0,0,0
3752,2019-03-18 15:28:09+00:00,0,0,0,0,0,0,0
3752,2019-07-23 16:29:50+00:00,0,0,0,0,0,0,0
3752,2020-05-03 09:21:59+00:00,0,0,0,0,0,0,0
1583,2020-10-18 14:49:57+00:00,0,2,0,2,0,0,0
1583,2019-05-24 08:22:27+00:00,0,2,1,1,0,1,0
1583,2020-05-29 09:03:00+00:00,0,2,0,2,0,0,0
1583,2020-06-12 09:02:57+00:00,0,0,0,0,0,0,0
1583,2020-03-28 12:14:08+00:00,0,3,2,1,0,1,0
1583,2020-03-02 07:27:29+00:00,0,2,0,2,0,0,0
8171,2020-10-20 14:45:18+00:00,0,0,0,0,0,0,0
8171,2020-09-06 08:32:20+00:00,0,3,1,2,0,0,0
22758,2020-10-20 11:33:45+00:00,0,0,0,0,0,0,0
22758,2019-08-27 08:20:25+00:00,0,0,0,0,0,0,0
22758,2020-09-02 09:18:58+00:00,0,0,0,0,0,0,0
22758,2021-09-07 09:10:48+00:00,0,0,0,0,0,0,0
22513,2020-10-20 09:53:15+00:00,0,2,1,1,0,0,0
22513,2020-05-01 16:06:24+00:00,0,1,1,0,0,1,0
18968,2020-10-20 13:56:49+00:00,0,5,0,4,1,0,0
18968,2020-04-05 11:25:09+00:00,0,2,0,1,0,1,0
18968,2021-07-19 13:05:01+00:00,0,4,1,2,1,0,0
18968,2020-06-25 08:02:14+00:00,0,0,0,0,0,0,0
18968,2021-08-23 07:57:20+00:00,0,2,0,2,0,0,0
18968,2019-09-10 10:32:05+00:00,0,2,0,0,1,0,1
18968,2020-08-24 13:15:54+00:00,0,3,0,3,0,0,0
13083,2020-10-20 07:59:26+00:00,0,0,0,0,0,0,0
13083,2020-10-09 14:19:18+00:00,0,3,2,0,1,1,0
2551,2020-10-21 09:56:05+00:00,0,2,0,1,1,0,0
2551,2020-09-30 09:24:17+00:00,0,3,1,0,2,0,0
2551,2021-02-04 10:04:40+00:00,0,1,0,0,1,0,0
2551,2019-08-08 07:45:49+00:00,0,2,0,1,1,0,0
2551,2020-10-27 09:01:35+00:00,0,0,0,0,0,0,0
2551,2019-04-12 16:32:21+00:00,0,0,0,0,0,0,0
3275,2020-10-21 10:44:01+00:00,0,4,2,1,1,0,0
3275,2019-05-27 14:07:53+00:00,0,1,0,1,0,0,0
3275,2021-05-24 12:23:00+00:00,0,0,0,0,0,0,0
3275,2020-03-20 15:20:31+00:00,0,2,1,1,0,0,0
3275,2021-08-16 08:26:45+00:00,0,2,0,2,0,0,0
3275,2019-09-27 14:54:33+00:00,0,1,0,1,0,0,0
3275,2019-03-21 18:41:57+00:00,0,1,0,1,0,0,0
3275,2019-01-19 13:32:42+00:00,0,1,0,1,0,0,0
3275,2020-09-12 10:36:57+00:00,0,1,0,1,0,0,0
18466,2020-10-22 08:09:39+00:00,0,2,1,0,1,0,0
18466,2020-07-23 08:13:36+00:00,0,1,1,0,0,0,0
18466,2019-10-17 08:22:21+00:00,0,0,0,0,0,0,0
5298,2020-10-22 10:50:42+00:00,0,0,0,0,0,0,0
5298,2021-03-11 10:51:53+00:00,0,1,0,1,0,0,0
5298,2020-04-30 15:02:26+00:00,0,0,0,0,0,0,0
5298,2020-08-04 11:30:48+00:00,0,1,1,0,0,0,0
23208,2020-10-23 13:32:03+00:00,0,3,1,1,1,0,0
23208,2020-01-14 16:35:53+00:00,0,3,1,0,0,1,2
23208,2019-08-29 13:57:31+00:00,0,0,0,0,0,0,0
23208,2020-02-20 08:29:35+00:00,0,0,0,0,0,0,0
23208,2019-03-20 10:28:09+00:00,0,0,0,0,0,0,0
15385,2020-10-24 08:47:41+00:00,0,2,1,1,0,0,0
15385,2019-01-07 09:36:36+00:00,0,2,1,0,1,1,0
15385,2020-10-10 12:11:39+00:00,0,5,1,2,2,1,0
13604,2020-10-25 08:08:38+00:00,0,4,1,3,0,0,0
13604,2019-06-20 07:24:14+00:00,0,3,1,2,0,0,0
13604,2019-07-02 09:05:01+00:00,0,0,0,0,0,0,0
13604,2021-06-26 06:56:32+00:00,0,0,0,0,0,0,0
13604,2019-09-16 12:39:23+00:00,0,3,1,2,0,0,0
13604,2021-05-09 11:11:38+00:00,0,3,0,3,0,0,0
13604,2019-03-28 09:13:45+00:00,0,0,0,0,0,0,0
13604,2020-11-22 08:07:40+00:00,0,3,0,3,0,0,0
13604,2019-07-21 07:53:08+00:00,0,5,1,2,1,0,1
13604,2020-09-21 09:27:51+00:00,0,3,0,3,0,0,0
21105,2020-10-27 16:56:33+00:00,0,1,0,0,1,0,0
21105,2020-09-26 10:24:20+00:00,0,0,0,0,0,0,0
21105,2020-08-26 15:28:03+00:00,0,3,1,0,1,1,0
21105,2021-01-18 08:31:11+00:00,0,1,0,0,1,0,0
9819,2020-10-27 09:26:17+00:00,0,0,0,0,0,0,0
9819,2020-05-05 10:25:24+00:00,0,0,0,0,0,0,0
9819,2019-09-06 09:55:14+00:00,0,0,0,0,0,0,0
9819,2019-10-11 08:32:14+00:00,0,0,0,0,0,0,0
9819,2021-07-23 14:36:26+00:00,0,3,2,0,0,3,0
9819,2021-06-23 10:36:47+00:00,0,1,0,0,0,1,0
24052,2020-10-27 10:31:31+00:00,0,2,0,1,1,0,0
24052,2020-11-10 08:25:43+00:00,0,2,2,0,0,1,0
15389,2020-10-28 09:40:03+00:00,0,0,0,0,0,0,0
15389,2021-02-03 08:21:28+00:00,0,1,1,0,0,0,0
15389,2021-05-22 11:52:19+00:00,0,1,1,0,0,1,0
15389,2020-08-15 14:44:40+00:00,0,1,0,0,1,0,0
5517,2020-10-29 08:18:43+00:00,0,0,0,0,0,0,0
5517,2019-02-22 17:20:49+00:00,2,1,1,0,0,0,0
5517,2019-03-08 07:49:55+00:00,0,0,0,0,0,0,0
5517,2020-03-07 08:48:12+00:00,0,2,2,0,0,0,0
5517,2019-08-31 07:56:49+00:00,0,0,0,0,0,0,0
14133,2020-10-29 11:46:11+00:00,0,0,0,0,0,0,0
14133,2019-03-15 14:07:49+00:00,0,2,0,2,0,0,0
14133,2019-08-10 16:32:41+00:00,0,2,0,2,0,0,0
14133,2019-12-10 11:43:21+00:00,0,2,0,2,0,0,0
14133,2019-09-04 08:28:45+00:00,0,2,0,2,0,0,0
14133,2020-04-07 15:57:20+00:00,0,2,0,2,0,0,0
14133,2020-02-04 11:25:36+00:00,0,3,1,2,0,0,0
14133,2020-03-11 10:14:42+00:00,0,3,0,3,0,0,0
14133,2019-07-13 16:33:46+00:00,0,2,0,2,0,0,0
14133,2019-02-14 16:28:42+00:00,0,2,0,2,0,0,0
14133,2020-05-07 11:07:25+00:00,0,3,0,2,1,0,0
14133,2019-10-04 09:22:20+00:00,0,2,0,2,0,0,0
14133,2020-08-05 09:03:45+00:00,0,2,0,2,0,0,0
16438,2020-10-30 07:51:54+00:00,0,1,0,1,0,0,0
13360,2020-11-02 08:01:10+00:00,0,1,0,0,0,1,0
13360,2021-07-07 08:17:48+00:00,0,1,0,0,1,0,0
13360,2020-11-19 08:30:30+00:00,0,0,0,0,0,0,0
20059,2020-11-03 10:30:14+00:00,0,0,0,0,0,0,0
20059,2019-07-22 08:51:07+00:00,0,0,0,0,0,0,0
3642,2020-11-05 12:25:59+00:00,0,1,0,1,0,0,0
3642,2020-12-21 13:30:51+00:00,0,1,0,1,0,0,0
3642,2019-01-06 14:37:52+00:00,0,0,0,0,0,0,0
3642,2021-04-25 16:04:58+00:00,0,2,0,2,0,0,0
3642,2019-08-07 08:23:02+00:00,0,0,0,0,0,0,0
3642,2019-11-02 13:37:29+00:00,0,0,0,0,0,0,0
3642,2020-05-07 15:29:33+00:00,0,1,1,0,0,0,0
3642,2021-03-17 15:01:27+00:00,0,1,0,1,0,0,0
3642,2021-06-16 15:28:18+00:00,0,2,0,2,0,0,0
3642,2021-09-23 17:00:24+00:00,0,1,0,1,0,0,0
3642,2019-01-25 08:02:40+00:00,0,0,0,0,0,0,0
3642,2021-04-15 15:29:21+00:00,0,0,0,0,0,0,0
3642,2019-04-05 08:03:29+00:00,0,0,0,0,0,0,0
3642,2021-08-04 17:00:07+00:00,0,1,0,1,0,0,0
3642,2020-07-13 10:11:47+00:00,0,0,0,0,0,0,0
3642,2019-12-30 08:24:13+00:00,0,0,0,0,0,0,0
3642,2021-04-01 14:57:58+00:00,0,0,0,0,0,0,0
3642,2020-07-24 16:04:48+00:00,0,0,0,0,0,0,0
3642,2021-02-03 13:59:03+00:00,0,1,0,1,0,0,0
3642,2019-04-26 08:01:38+00:00,0,0,0,0,0,0,0
21466,2020-11-08 10:39:31+00:00,0,2,0,2,0,0,0
21466,2019-09-15 15:19:30+00:00,0,2,0,2,0,0,0
21466,2021-03-12 08:36:42+00:00,0,2,0,2,0,0,0
13291,2020-11-10 12:09:00+00:00,0,0,0,0,0,0,0
267,2020-11-12 08:52:04+00:00,0,2,0,2,0,0,0
267,2019-11-08 08:11:55+00:00,0,2,0,2,0,0,0
267,2021-03-10 13:31:24+00:00,0,4,0,4,0,0,0
11634,2020-11-13 17:20:55+00:00,0,1,0,1,0,0,0
11634,2019-04-10 10:02:20+00:00,0,1,0,1,0,0,0
11634,2021-06-16 08:50:36+00:00,0,1,0,1,0,0,0
11634,2020-03-23 14:51:57+00:00,0,1,0,1,0,0,0
11634,2020-03-30 09:24:32+00:00,0,2,0,2,0,0,0
11634,2019-09-13 09:07:09+00:00,0,1,0,1,0,0,0
11634,2021-02-25 17:10:39+00:00,0,0,0,0,0,0,0
11634,2020-05-21 08:58:17+00:00,0,2,1,1,0,1,0
11634,2019-07-19 08:15:59+00:00,0,0,0,0,0,0,0
8839,2020-11-15 11:19:11+00:00,0,1,0,1,0,0,0
8839,2020-06-03 14:30:11+00:00,0,2,0,1,1,0,0
8839,2020-07-01 15:57:37+00:00,0,1,0,1,0,0,0
8839,2020-12-13 10:46:34+00:00,0,1,0,1,0,0,0
8839,2019-08-29 10:18:07+00:00,0,1,0,1,0,0,0
8839,2021-01-10 10:01:09+00:00,0,1,0,1,0,0,0
8839,2021-02-07 11:46:56+00:00,0,2,0,2,0,0,0
8839,2020-01-17 14:04:01+00:00,0,1,0,1,0,0,0
8839,2020-10-17 10:12:40+00:00,0,1,0,1,0,0,0
8839,2019-04-01 10:08:55+00:00,0,1,0,1,0,0,0
8839,2021-03-07 11:42:49+00:00,0,1,0,1,0,0,0
8839,2019-12-20 14:02:08+00:00,0,2,0,2,0,0,0
8839,2019-08-19 11:44:13+00:00,0,1,0,0,1,0,0
8839,2020-02-14 16:24:28+00:00,0,1,0,1,0,0,0
8839,2020-07-31 09:35:16+00:00,0,1,0,1,0,0,0
8839,2020-08-28 15:18:51+00:00,0,1,0,1,0,0,0
8839,2020-03-12 16:14:45+00:00,0,1,0,1,0,0,0
8839,2019-05-01 16:12:24+00:00,0,1,0,1,0,0,0
8839,2019-09-27 16:08:58+00:00,0,1,0,1,0,0,0
14874,2020-11-15 09:59:24+00:00,0,1,0,0,1,0,0
12298,2020-11-17 09:27:58+00:00,0,0,0,0,0,0,0
12298,2020-05-29 10:08:10+00:00,0,0,0,0,0,0,0
12298,2019-06-14 12:11:36+00:00,0,1,0,1,0,0,0
12298,2019-05-26 09:17:26+00:00,0,0,0,0,0,0,0
8187,2020-11-22 13:25:18+00:00,0,3,1,1,1,0,0
8187,2021-01-17 14:04:26+00:00,0,4,1,1,1,1,0
8187,2019-01-12 16:15:32+00:00,0,0,0,0,0,0,0
8187,2019-09-16 16:01:43+00:00,1,2,1,0,1,0,0
8187,2019-10-07 15:55:49+00:00,0,0,0,0,0,0,0
8187,2021-05-19 16:28:32+00:00,0,4,2,1,1,1,0
1061,2020-11-24 08:28:58+00:00,0,0,0,0,0,0,0
1061,2019-06-03 14:38:28+00:00,0,2,0,2,0,0,0
1061,2019-05-07 07:30:06+00:00,0,2,0,2,0,0,0
1061,2019-02-20 15:11:16+00:00,0,0,0,0,0,0,0
1061,2019-10-29 15:49:34+00:00,0,0,0,0,0,0,0
1061,2020-06-17 09:10:02+00:00,0,2,0,2,0,0,0
21363,2020-11-28 11:14:57+00:00,0,1,1,0,0,1,0
21363,2020-11-14 10:59:20+00:00,0,5,1,2,1,2,0
21363,2020-12-30 11:55:48+00:00,0,1,0,0,0,1,0
21363,2020-07-26 09:09:01+00:00,0,0,0,0,0,0,0
21363,2019-12-26 09:25:21+00:00,0,1,1,0,0,0,0
23475,2020-11-28 11:34:06+00:00,0,1,0,1,0,0,0
23475,2021-01-30 08:35:48+00:00,0,0,0,0,0,0,0
23475,2019-09-26 14:21:12+00:00,0,1,0,1,0,0,0
23475,2020-07-01 12:56:39+00:00,0,3,0,3,0,0,0
23475,2021-05-04 15:16:16+00:00,0,0,0,0,0,0,0
23475,2020-09-05 16:59:30+00:00,0,0,0,0,0,0,0
23857,2020-11-29 09:21:52+00:00,0,0,0,0,0,0,0
23857,2019-01-27 14:56:53+00:00,0,1,0,0,1,0,0
23857,2020-01-20 17:22:09+00:00,0,0,0,0,0,0,0
23857,2021-08-31 15:28:28+00:00,0,1,0,0,0,1,0
23857,2021-01-20 07:39:17+00:00,0,0,0,0,0,0,0
10153,2020-12-01 09:57:45+00:00,0,1,1,0,0,1,0
20419,2020-12-04 08:36:04+00:00,0,1,1,0,0,1,0
20419,2021-05-12 12:00:32+00:00,0,1,1,0,0,1,0
20419,2020-05-26 09:46:46+00:00,0,1,1,0,0,0,0
20419,2021-07-02 16:54:36+00:00,0,2,1,1,0,1,0
9685,2020-12-04 10:35:04+00:00,0,2,0,2,0,0,0
9685,2019-08-29 15:00:06+00:00,0,5,0,3,0,2,0
9685,2020-04-15 16:44:17+00:00,0,1,0,0,1,0,0
9685,2021-04-20 07:48:49+00:00,0,2,0,2,0,0,0
9685,2019-05-08 09:30:07+00:00,0,1,0,0,0,1,0
9685,2020-06-25 09:49:06+00:00,0,3,0,2,1,0,0
9685,2019-07-25 10:41:56+00:00,0,2,0,0,0,0,2
9685,2020-02-04 11:00:32+00:00,0,3,0,2,1,0,0
9685,2020-05-04 10:27:17+00:00,0,3,1,2,0,1,0
9685,2019-06-15 11:17:16+00:00,0,2,0,2,0,0,0
9685,2020-09-01 08:52:53+00:00,0,5,1,3,0,2,0
21151,2020-12-05 08:45:26+00:00,0,2,0,1,1,0,0
21151,2021-09-25 08:04:27+00:00,0,1,1,0,0,0,0
21151,2020-10-03 10:48:08+00:00,0,0,0,0,0,0,0
21151,2019-08-31 08:35:11+00:00,0,1,0,1,0,0,0
21151,2020-09-19 10:55:10+00:00,0,3,1,1,1,0,0
21151,2020-12-19 09:05:33+00:00,0,0,0,0,0,0,0
21151,2021-09-06 08:18:02+00:00,0,3,2,0,1,1,0
21151,2021-04-03 08:36:56+00:00,0,1,0,1,0,0,0
8528,2020-12-05 10:04:32+00:00,0,0,0,0,0,0,0
8528,2020-08-31 11:57:46+00:00,0,1,1,0,0,0,0
8528,2019-05-05 16:26:49+00:00,0,1,0,0,1,0,0
8528,2019-06-10 16:31:28+00:00,0,3,2,1,0,0,0
8528,2021-04-07 09:16:47+00:00,0,2,1,0,1,0,0
15189,2020-12-05 15:12:25+00:00,0,1,0,1,0,0,0
15189,2020-07-22 07:08:10+00:00,0,1,0,1,0,0,0
2170,2020-12-06 12:59:28+00:00,0,0,0,0,0,0,0
2170,2021-01-23 12:30:02+00:00,0,3,1,1,1,0,0
2170,2021-02-06 10:57:31+00:00,0,0,0,0,0,0,0
15712,2020-12-07 08:34:56+00:00,0,0,0,0,0,0,0
15712,2020-08-05 08:43:29+00:00,0,3,2,0,0,2,0
15712,2020-08-21 10:24:05+00:00,0,0,0,0,0,0,0
15778,2020-12-07 08:34:18+00:00,0,5,5,0,0,0,0
5499,2020-12-09 09:41:20+00:00,0,1,1,0,0,0,0
5499,2021-01-25 14:55:41+00:00,0,2,2,0,0,0,0
5499,2021-01-17 11:25:10+00:00,0,3,3,0,0,1,0
5499,2021-01-03 11:13:17+00:00,0,1,1,0,0,0,0
5499,2021-07-05 14:59:55+00:00,0,2,2,0,0,1,0
19575,2020-12-10 16:35:15+00:00,0,0,0,0,0,0,0
19575,2019-09-06 16:52:02+00:00,0,0,0,0,0,0,0
19575,2019-03-12 16:58:48+00:00,0,0,0,0,0,0,0
3676,2020-12-11 16:05:35+00:00,0,0,0,0,0,0,0
2473,2020-12-13 09:07:01+00:00,2,3,1,1,1,0,0
2473,2020-12-21 16:14:23+00:00,0,1,1,0,0,0,0
14251,2020-12-13 10:47:38+00:00,0,0,0,0,0,0,0
14251,2021-04-15 15:57:17+00:00,0,2,1,0,1,1,0
14251,2019-12-18 06:58:49+00:00,0,0,0,0,0,0,0
14251,2020-04-09 11:25:18+00:00,0,0,0,0,0,0,0
14251,2020-06-01 14:25:02+00:00,0,0,0,0,0,0,0
14251,2020-08-23 15:55:11+00:00,0,0,0,0,0,0,0
12381,2020-12-14 13:56:51+00:00,0,1,1,0,0,1,0
6767,2020-12-19 17:03:12+00:00,0,0,0,0,0,0,0
13780,2020-12-22 08:18:13+00:00,0,2,1,0,1,0,0
13780,2019-04-01 07:59:45+00:00,0,1,0,1,0,0,0
13780,2019-07-16 13:56:48+00:00,0,4,0,2,0,2,0
13780,2019-10-28 09:08:15+00:00,0,3,0,3,0,0,0
13780,2020-01-04 10:31:14+00:00,0,1,1,0,0,1,0
13780,2019-11-03 10:30:18+00:00,0,0,0,0,0,0,0
13780,2019-06-13 13:58:23+00:00,0,2,0,2,0,0,0
13780,2020-03-06 16:03:46+00:00,0,1,0,1,0,0,0
13780,2021-05-26 10:26:55+00:00,0,4,1,1,0,3,0
13780,2020-02-22 10:34:40+00:00,0,0,0,0,0,0,0
13696,2020-12-23 08:04:21+00:00,0,0,0,0,0,0,0
13696,2020-05-02 10:55:27+00:00,0,6,2,2,0,3,0
13696,2020-08-22 14:31:44+00:00,0,1,1,0,0,0,0
17144,2021-01-02 09:33:43+00:00,0,0,0,0,0,0,0
17144,2020-01-30 08:56:31+00:00,0,0,0,0,0,0,0
17144,2020-03-11 16:18:46+00:00,0,0,0,0,0,0,0
17144,2021-05-22 09:48:28+00:00,0,0,0,0,0,0,0
17144,2020-09-11 08:23:35+00:00,0,1,1,0,0,0,0
17144,2020-08-29 09:30:23+00:00,0,2,1,0,1,0,0
8965,2021-01-06 15:55:04+00:00,0,6,2,3,1,1,0
8965,2020-06-24 13:36:47+00:00,0,2,1,0,0,2,0
8965,2021-03-22 09:22:07+00:00,0,2,1,0,1,0,0
8965,2020-09-15 08:51:54+00:00,0,0,0,0,0,0,0
6289,2021-01-11 07:24:21+00:00,0,3,0,2,0,1,0
6289,2020-12-14 07:58:37+00:00,0,0,0,0,0,0,0
6289,2021-03-08 08:35:22+00:00,0,2,0,2,0,0,0
6289,2021-04-19 07:49:58+00:00,0,2,0,2,0,0,0
5549,2021-01-13 16:57:34+00:00,0,1,1,0,0,1,0
5549,2021-02-19 08:34:23+00:00,0,2,0,2,0,0,0
5549,2020-12-29 10:25:01+00:00,0,2,2,0,0,1,0
14906,2021-01-14 08:07:49+00:00,0,0,0,0,0,0,0
14906,2020-08-26 09:41:51+00:00,0,2,2,0,0,1,0
1982,2021-01-16 14:08:13+00:00,0,1,0,0,0,1,0
1982,2020-10-17 09:30:11+00:00,0,1,0,1,0,0,0
1982,2019-07-25 08:56:10+00:00,0,3,2,0,0,3,0
1982,2020-04-14 08:17:18+00:00,0,1,1,0,0,0,0
1982,2019-10-13 09:43:12+00:00,0,0,0,0,0,0,0
22447,2021-01-18 09:23:40+00:00,0,1,0,0,1,0,0
